Time,BS2 Soil Moisture(RAW) (mV),Battery(RAW) (V ),Temperature(RAW) (degC ),AS4 Soil Moisture(RAW) (mV ),AS2 Soil Moisture(RAW) (mV ),BS4 Soil Moisture(RAW) (mV ),CS2 Soil Moisture(RAW) (mV ),CS4 Soil Moisture(RAW) (mV ),Flow A(TOT) (l ),Flow Total A(RAW) (l ),Flow B(TOT) (l ),Flow Total B(RAW) (l ),Flow C(TOT) (l ),Flow Total C(RAW) (l ),CT2 upper(RAW) (mV ),CT2 Upper Temperature (Deg C ),BT2 upper(RAW) (mV ),BT2 Upper Temperature (Deg C )
30/09/2014 06:50,98.425,9.69,15.6,115.165,108.5,97.65,115.475,143.53,0,808,0,614,0,156,1074.77,17.95455421,1169.165,15.59656459
30/09/2014 06:45,98.58,9.69,15.6,115.165,108.5,97.65,113.305,146.94,0,808,0,614,0,156,1074.77,17.95455421,1169.475,15.5890988
30/09/2014 06:40,98.58,9.69,15.6,115.165,108.5,97.805,113.925,146.475,0,808,0,614,0,156,1074.77,17.95455421,1169.63,15.58536736
30/09/2014 06:35,98.735,9.69,15.5,114.855,108.5,97.65,115.32,143.375,0,808,0,614,0,156,1074.77,17.95455421,1169.63,15.58536736
30/09/2014 06:30,98.735,9.69,15.5,115.165,108.345,97.65,114.855,145.7,0,808,0,614,0,156,1074.77,17.95455421,1169.785,15.58163592
30/09/2014 06:25,98.58,9.69,15.5,115.32,108.655,97.65,115.32,145.39,0,808,0,614,0,156,1074.615,17.95857493,1169.785,15.58163592
30/09/2014 06:20,98.425,9.69,15.5,114.855,108.345,97.34,114.39,143.685,0,808,0,614,0,156,1074.46,17.96259565,1169.63,15.58536736
30/09/2014 06:15,98.735,9.69,15.5,115.165,108.5,97.96,114.235,146.01,0,808,0,614,0,156,1074.15,17.97063799,1169.475,15.5890988
30/09/2014 06:10,97.65,9.67,15.5,115.01,107.57,96.875,111.445,145.08,0,808,0,614,0,156,1074.15,17.97063799,1169.475,15.5890988
30/09/2014 06:05,98.115,9.69,15.5,114.7,108.5,97.495,115.63,143.065,0,808,0,614,0,156,1073.84,17.97868352,1169.165,15.59656459
30/09/2014 06:00,98.89,9.69,15.5,115.165,108.5,97.805,113.46,146.94,0,808,0,614,0,156,1073.685,17.98270628,1168.855,15.60403083
30/09/2014 05:55,98.58,9.69,15.5,115.32,108.5,97.65,112.84,147.095,0,808,0,614,0,156,1073.375,17.99075489,1168.39,15.61523491
30/09/2014 05:50,98.58,9.69,15.5,115.01,108.345,97.96,115.94,143.84,0,808,0,614,0,156,1073.065,17.99880451,1167.925,15.62644248
30/09/2014 05:45,98.425,9.69,15.5,115.32,108.5,97.65,115.165,143.685,0,808,0,614,0,156,1072.755,18.00685733,1167.305,15.64139172
30/09/2014 05:40,97.96,9.69,15.5,114.08,107.26,97.34,114.39,145.7,0,808,0,614,0,156,1072.6,18.01088419,1166.685,15.65634783
30/09/2014 05:35,98.425,9.69,15.5,115.165,108.5,96.875,113.615,146.63,0,808,0,614,0,156,1072.29,18.01893919,1166.065,15.67131082
30/09/2014 05:30,98.425,9.69,15.5,115.165,108.5,97.805,112.84,145.855,0,808,0,614,0,156,1072.135,18.02296809,1165.445,15.6862807
30/09/2014 05:25,98.58,9.69,15.6,115.475,108.5,97.65,115.785,143.53,0,808,0,614,0,156,1071.98,18.026997,1164.98,15.6975125
30/09/2014 05:20,98.735,9.69,15.6,115.32,108.5,97.805,115.01,145.7,0,808,0,614,0,156,1071.825,18.03102591,1164.67,15.70500245
30/09/2014 05:15,98.58,9.69,15.6,115.32,108.5,97.65,115.94,144.15,0,808,0,614,0,156,1071.825,18.03102591,1164.515,15.70874782
30/09/2014 05:10,98.735,9.69,15.6,115.32,108.5,97.495,112.84,147.095,0,808,0,614,0,156,1071.515,18.03908719,1164.205,15.71624116
30/09/2014 05:05,98.425,9.69,15.6,115.165,108.655,97.805,114.855,143.53,0,808,0,614,0,156,1071.515,18.03908719,1163.895,15.723735
30/09/2014 05:00,98.58,9.69,15.6,115.32,108.5,97.805,115.01,143.685,0,808,0,614,0,156,1071.205,18.04714909,1163.585,15.73123176
30/09/2014 04:55,98.58,9.69,15.6,114.855,108.5,98.115,115.165,145.39,0,808,0,614,0,156,1071.205,18.04714909,1163.43,15.73498014
30/09/2014 04:50,98.58,9.69,15.6,115.165,108.345,97.96,114.08,144.77,0,808,0,614,0,156,1071.05,18.0511816,1163.275,15.73872912
30/09/2014 04:45,98.58,9.69,15.6,115.32,108.5,97.805,114.08,144.305,0,808,0,614,0,156,1070.895,18.05521461,1162.81,15.74997936
30/09/2014 04:40,98.58,9.69,15.6,115.165,108.5,97.65,114.08,146.63,0,808,0,614,0,156,1070.74,18.05924762,1162.5,15.75748193
30/09/2014 04:35,98.58,9.69,15.5,115.165,108.5,97.805,113.46,146.785,0,808,0,614,0,156,1070.43,18.06731532,1162.035,15.76873811
30/09/2014 04:30,98.735,9.69,15.6,115.32,108.655,97.805,113.305,145.08,0,808,0,614,0,156,1070.275,18.0713504,1161.415,15.78375304
30/09/2014 04:25,98.58,9.69,15.6,115.01,108.655,97.65,114.7,143.84,0,808,0,614,0,156,1070.12,18.07538547,1160.795,15.79877489
30/09/2014 04:20,98.425,9.69,15.6,115.165,108.81,97.96,112.685,146.94,0,808,0,614,0,156,1069.81,18.08345743,1160.33,15.81004567
30/09/2014 04:15,98.58,9.69,15.7,115.165,108.5,97.805,113.615,144.615,0,808,0,614,0,156,1069.81,18.08345743,1159.865,15.821321
30/09/2014 04:10,98.735,9.69,15.7,115.32,108.5,97.805,114.08,144.15,0,808,0,614,0,156,1069.655,18.08749455,1159.71,15.82507963
30/09/2014 04:05,98.58,9.69,15.7,115.165,108.5,97.805,113.46,146.94,0,808,0,614,0,156,1069.655,18.08749455,1159.4,15.83259987
30/09/2014 04:00,98.58,9.69,15.7,115.165,108.655,97.65,113.15,145.08,0,808,0,614,0,156,1069.5,18.09153168,1159.245,15.83636022
30/09/2014 03:55,98.735,9.69,15.7,115.32,108.345,97.805,114.39,143.995,0,808,0,614,0,156,1069.5,18.09153168,1159.09,15.84012057
30/09/2014 03:50,98.58,9.69,15.7,115.165,108.655,97.805,115.01,143.685,0,808,0,614,0,156,1069.345,18.0955688,1158.935,15.84388229
30/09/2014 03:45,98.735,9.69,15.7,115.165,108.035,97.96,115.165,143.685,0,808,0,614,0,156,1069.345,18.0955688,1158.935,15.84388229
30/09/2014 03:40,98.425,9.69,15.7,115.32,108.5,97.805,115.785,144.15,0,808,0,614,0,156,1069.345,18.0955688,1158.78,15.84764436
30/09/2014 03:35,98.58,9.69,15.7,115.165,108.5,97.65,115.01,143.84,0,808,0,614,0,156,1069.19,18.09960788,1158.47,15.85516852
30/09/2014 03:30,98.58,9.69,15.7,115.165,108.5,97.805,115.785,144.305,0,808,0,614,0,156,1069.19,18.09960788,1158.315,15.85893206
30/09/2014 03:25,98.58,9.67,15.7,115.32,108.655,97.65,114.545,143.53,0,808,0,614,0,156,1069.035,18.10364708,1158.16,15.86269585
30/09/2014 03:20,98.58,9.69,15.7,115.475,108.5,97.805,113.305,145.39,0,808,0,614,0,156,1069.035,18.10364708,1157.85,15.87022343
30/09/2014 03:15,98.58,9.69,15.7,115.475,108.655,97.805,115.785,143.685,0,808,0,614,0,156,1069.035,18.10364708,1157.695,15.87398881
30/09/2014 03:10,98.58,9.69,15.7,115.475,108.655,97.805,113.925,144.615,0,808,0,614,0,156,1068.88,18.10768627,1157.695,15.87398881
30/09/2014 03:05,98.58,9.69,15.7,115.32,108.81,97.96,115.32,143.375,0,808,0,614,0,156,1068.88,18.10768627,1157.385,15.88151985
30/09/2014 03:00,98.58,9.69,15.6,115.32,108.5,97.65,112.53,146.785,0,808,0,614,0,156,1068.88,18.10768627,1157.385,15.88151985
30/09/2014 02:55,98.58,9.69,15.7,115.165,108.655,97.96,113.46,146.63,0,808,0,614,0,156,1068.725,18.11172548,1157.23,15.88528538
30/09/2014 02:50,98.735,9.69,15.7,115.165,108.655,97.96,113.15,146.785,0,808,0,614,0,156,1068.725,18.11172548,1157.075,15.88905258
30/09/2014 02:45,96.565,9.69,15.7,114.235,108.19,96.72,110.98,142.755,0,808,0,614,0,156,1068.725,18.11172548,1156.92,15.89281982
30/09/2014 02:40,98.735,9.69,15.7,115.32,108.655,97.805,112.53,146.165,0,808,0,614,0,156,1068.57,18.11576674,1156.765,15.89658705
30/09/2014 02:35,98.735,9.69,15.7,115.475,108.655,97.65,114.39,143.995,0,808,0,614,0,156,1068.415,18.11980799,1156.61,15.90035436
30/09/2014 02:30,98.735,9.69,15.6,115.32,108.81,97.65,114.235,144.15,0,808,0,614,0,156,1068.415,18.11980799,1156.61,15.90035436
30/09/2014 02:25,98.735,9.69,15.6,115.32,108.655,97.96,113.615,144.77,0,808,0,614,0,156,1068.415,18.11980799,1156.455,15.90412333
30/09/2014 02:20,98.58,9.69,15.6,115.32,108.655,97.96,114.855,143.53,0,808,0,614,0,156,1068.415,18.11980799,1156.455,15.90412333
30/09/2014 02:15,98.735,9.69,15.6,115.32,108.655,97.96,114.235,144.46,0,808,0,614,0,156,1068.26,18.12384925,1156.3,15.9078923
30/09/2014 02:10,98.58,9.69,15.6,115.475,108.655,98.115,115.785,143.995,0,808,0,614,0,156,1068.105,18.12789065,1156.3,15.9078923
30/09/2014 02:05,98.58,9.69,15.6,115.32,108.5,97.805,115.94,143.84,0,808,0,614,0,156,1068.105,18.12789065,1156.145,15.91166127
30/09/2014 02:00,98.735,9.69,15.6,115.475,108.5,98.115,112.995,145.545,0,808,0,614,0,156,1068.105,18.12789065,1155.99,15.91543042
30/09/2014 01:55,98.58,9.69,15.6,115.475,108.655,97.805,114.235,146.165,0,808,0,614,0,156,1068.105,18.12789065,1155.835,15.91920112
30/09/2014 01:50,98.89,9.69,15.6,115.475,108.81,97.805,112.53,146.785,0,808,0,614,0,156,1067.95,18.13193397,1155.68,15.92297183
30/09/2014 01:45,98.735,9.69,15.6,115.32,108.655,97.65,113.925,144.46,0,808,0,614,0,156,1067.795,18.13597729,1155.68,15.92297183
30/09/2014 01:40,98.58,9.69,15.6,115.165,108.81,97.805,114.7,143.84,0,808,0,614,0,156,1067.95,18.13193397,1155.525,15.92674253
30/09/2014 01:35,98.58,9.69,15.6,115.32,108.655,97.96,113.15,144.925,0,808,0,614,0,156,1067.795,18.13597729,1155.37,15.93051352
30/09/2014 01:30,98.115,9.69,15.5,115.165,108.5,97.03,114.08,142.445,0,808,0,614,0,156,1067.795,18.13597729,1155.37,15.93051352
30/09/2014 01:25,98.58,9.69,15.5,115.32,108.81,97.96,113.925,144.15,0,808,0,614,0,156,1067.64,18.14002061,1155.37,15.93051352
30/09/2014 01:20,98.735,9.69,15.5,115.63,108.655,97.805,115.94,143.84,0,808,0,614,0,156,1067.64,18.14002061,1155.215,15.93428595
30/09/2014 01:15,98.58,9.69,15.5,115.165,108.5,97.805,115.94,144.15,0,808,0,614,0,156,1067.485,18.1440642,1155.06,15.93805838
30/09/2014 01:10,98.735,9.69,15.5,115.63,108.81,97.65,116.095,144.15,0,808,0,614,0,156,1067.485,18.1440642,1155.06,15.93805838
30/09/2014 01:05,98.735,9.69,15.5,115.63,108.81,97.805,115.32,143.53,0,808,0,614,0,156,1067.485,18.1440642,1155.06,15.93805838
30/09/2014 01:00,98.735,9.69,15.5,115.32,108.965,97.96,115.94,144.15,0,808,0,614,0,156,1067.33,18.1481096,1154.905,15.9418308
30/09/2014 00:55,98.735,9.69,15.5,115.63,109.12,98.115,114.7,143.995,0,808,0,614,0,156,1067.175,18.15215501,1154.75,15.94560363
30/09/2014 00:50,98.58,9.69,15.5,115.165,109.12,97.805,114.08,146.475,0,808,0,614,0,156,1067.175,18.15215501,1154.75,15.94560363
30/09/2014 00:45,98.735,9.69,15.5,115.63,108.81,97.805,114.855,143.995,0,808,0,614,0,156,1067.02,18.15620041,1154.595,15.9493778
30/09/2014 00:40,98.735,9.67,15.3,115.32,108.965,97.96,115.63,145.08,0,808,0,614,0,156,1067.02,18.15620041,1154.595,15.9493778
30/09/2014 00:35,98.89,9.69,15.3,115.475,108.81,97.96,112.995,146.94,0,808,0,614,0,156,1066.71,18.16429367,1154.44,15.95315197
30/09/2014 00:30,98.89,9.69,15.3,115.475,108.965,97.805,115.165,145.235,0,808,0,614,0,156,1066.71,18.16429367,1154.44,15.95315197
30/09/2014 00:25,98.735,9.69,15.2,115.475,108.965,97.96,114.7,143.84,0,808,0,614,0,156,1066.555,18.16834114,1154.44,15.95315197
30/09/2014 00:20,98.425,9.69,15.2,115.165,108.655,97.495,115.475,144.305,0,808,0,614,0,156,1066.555,18.16834114,1154.285,15.95692614
30/09/2014 00:15,98.735,9.69,15.2,115.63,109.43,97.96,113.15,146.63,0,808,0,614,0,156,1066.4,18.17238861,1154.285,15.95692614
30/09/2014 00:10,98.89,9.69,15.2,115.475,108.655,97.96,112.685,145.855,0,808,0,614,0,156,1066.245,18.1764366,1154.285,15.95692614
30/09/2014 00:05,97.65,9.67,15.2,114.855,108.19,97.34,115.01,142.91,0,808,0,614,0,156,1066.245,18.1764366,1154.285,15.95692614
30/09/2014 00:00,98.735,9.69,15.2,115.475,108.655,97.96,115.785,143.375,0,808,0,614,0,156,1065.935,18.18453571,1154.285,15.95692614
29/09/2014 23:55,98.735,9.69,15.2,115.63,108.81,97.805,115.63,143.53,0,808,0,614,0,156,1065.935,18.18453571,1154.285,15.95692614
29/09/2014 23:50,98.735,9.69,15.2,115.475,108.81,97.96,112.53,146.165,0,808,0,614,0,156,1065.78,18.18858526,1154.13,15.96070081
29/09/2014 23:45,98.735,9.69,15.1,115.475,108.81,97.805,115.32,145.235,0,808,0,614,0,156,1065.625,18.19263547,1154.285,15.95692614
29/09/2014 23:40,98.735,9.69,15.1,115.475,109.275,97.96,113.925,146.475,0,808,0,614,0,156,1065.315,18.20073871,1154.13,15.96070081
29/09/2014 23:35,98.58,9.69,15.1,115.63,109.12,97.96,115.785,143.995,0,808,0,614,0,156,1065.16,18.20479034,1154.285,15.95692614
29/09/2014 23:30,98.735,9.69,15.1,115.63,109.12,97.96,113.925,146.165,0,808,0,614,0,156,1064.85,18.21289645,1154.13,15.96070081
29/09/2014 23:25,98.735,9.69,14.9,115.63,109.12,98.115,112.375,146.475,0,808,0,614,0,156,1064.54,18.22100385,1153.975,15.96447671
29/09/2014 23:20,98.735,9.69,14.9,115.785,109.12,97.96,113.305,145.39,0,808,0,614,0,156,1064.23,18.22911428,1153.975,15.96447671
29/09/2014 23:15,98.735,9.67,14.9,115.475,109.275,97.96,115.165,144.77,0,808,0,614,0,156,1064.075,18.23317007,1153.82,15.9682526
29/09/2014 23:10,98.58,9.69,14.9,115.475,109.12,97.96,115.785,143.685,0,808,0,614,0,156,1063.61,18.24534059,1153.355,15.97958265
29/09/2014 23:05,98.58,9.69,14.8,115.63,108.965,97.805,115.785,143.685,0,808,0,614,0,156,1062.99,18.26157537,1153.045,15.98713792
29/09/2014 23:00,98.735,9.69,14.8,115.475,108.965,97.96,114.855,143.84,0,808,0,614,0,156,1062.37,18.27781865,1152.115,16.00981576
29/09/2014 22:55,98.735,9.69,14.8,115.785,108.965,97.805,115.165,144.925,0,808,0,614,0,156,1061.75,18.29407042,1150.72,16.04386181
29/09/2014 22:50,98.58,9.69,14.8,115.475,109.12,97.65,112.53,146.01,0,808,0,614,0,156,1060.975,18.31439697,1149.17,16.08173274
29/09/2014 22:45,98.425,9.69,14.8,114.855,108.19,96.875,111.91,145.235,0,808,0,614,0,156,1060.355,18.33066789,1147.465,16.12344189
29/09/2014 22:40,98.735,9.69,14.8,115.785,108.965,97.96,115.63,143.375,0,808,0,614,0,156,1059.58,18.35101783,1145.605,16.16900513
29/09/2014 22:35,98.89,9.69,14.9,115.63,109.12,98.115,112.53,146.165,0,808,0,614,0,156,1058.805,18.37138261,1143.9,16.21082839
29/09/2014 22:30,98.58,9.69,14.9,115.475,108.965,97.96,115.475,143.22,0,808,0,614,0,156,1058.185,18.38768353,1142.04,16.25651538
29/09/2014 22:25,98.58,9.69,14.9,115.63,109.12,97.805,115.785,143.375,0,808,0,614,0,156,1057.565,18.40399305,1140.18,16.30226736
29/09/2014 22:20,98.58,9.69,15.1,115.63,109.12,97.96,115.01,143.53,0,808,0,614,0,156,1056.635,18.42847318,1138.475,16.34426461
29/09/2014 22:15,98.735,9.69,15.1,115.63,108.965,97.805,114.39,146.165,0,808,0,614,0,156,1055.86,18.44888791,1136.615,16.39014195
29/09/2014 22:10,98.58,9.69,15.2,115.63,109.12,97.96,115.165,145.08,0,808,0,614,0,156,1055.24,18.46522972,1134.6,16.43991628
29/09/2014 22:05,98.735,9.67,15.2,115.63,108.965,97.96,113.77,144.46,0,808,0,614,0,156,1054.465,18.48566968,1132.74,16.48593108
29/09/2014 22:00,98.89,9.69,15.2,115.785,109.12,97.805,112.53,146.785,0,808,0,614,0,156,1053.69,18.50612255,1130.725,16.53585552
29/09/2014 21:55,98.58,9.69,15.3,115.63,108.965,97.96,114.855,143.685,0,808,0,614,0,156,1053.225,18.5184008,1128.71,16.58585737
29/09/2014 21:50,98.89,9.69,15.5,115.63,108.965,97.805,114.545,143.84,0,808,0,614,0,156,1052.45,18.53887525,1126.695,16.63593715
29/09/2014 21:45,98.58,9.69,15.5,115.63,108.965,97.185,112.22,146.63,0,808,0,614,0,156,1051.83,18.55526463,1124.835,16.68223519
29/09/2014 21:40,98.89,9.69,15.6,115.475,109.275,97.96,112.53,146.785,0,808,0,614,0,156,1051.21,18.5716627,1123.13,16.72473423
29/09/2014 21:35,98.735,9.69,15.6,115.32,108.81,97.96,112.995,146.785,0,808,0,614,0,156,1050.59,18.58806949,1121.27,16.7711612
29/09/2014 21:30,98.58,9.69,15.7,115.63,108.965,97.96,112.375,146.475,0,808,0,614,0,156,1049.97,18.60448499,1119.72,16.80990284
29/09/2014 21:25,98.735,9.69,15.7,115.63,109.12,98.27,113.615,144.46,0,808,0,614,0,156,1049.505,18.61680258,1118.325,16.84480995
29/09/2014 21:20,97.805,9.67,15.9,115.32,107.88,96.875,112.065,146.475,0,808,0,614,0,156,1048.885,18.6332334,1117.085,16.8758708
29/09/2014 21:15,98.425,9.69,15.9,115.32,108.81,97.495,111.91,145.7,0,808,0,614,0,156,1048.575,18.6414511,1116,16.90307427
29/09/2014 21:10,98.58,9.69,15.9,115.32,108.655,97.65,112.995,146.63,0,808,0,614,0,156,1047.955,18.65789511,1114.915,16.93030071
29/09/2014 21:05,98.27,9.69,15.9,115.165,108.81,97.65,112.995,144.925,0,808,0,614,0,156,1047.335,18.67434791,1113.675,16.96144539
29/09/2014 21:00,97.65,9.67,15.9,115.01,108.655,97.34,111.6,145.08,0,808,0,614,0,156,1046.87,18.68669368,1112.435,16.99262067
29/09/2014 20:55,98.735,9.69,15.9,115.63,108.965,97.96,115.94,143.375,0,808,0,614,0,156,1046.25,18.70316172,1111.195,17.02382662
29/09/2014 20:50,98.735,9.69,15.9,115.475,109.275,97.805,114.235,146.63,0,808,0,614,0,156,1045.785,18.715519,1110.11,17.05115669
29/09/2014 20:45,98.735,9.69,15.9,115.475,109.12,98.115,112.84,147.095,0,808,0,614,0,156,1045.165,18.7320025,1109.025,17.0785102
29/09/2014 20:40,98.58,9.69,15.9,115.785,108.965,97.805,112.53,147.095,0,808,0,614,0,156,1044.39,18.75261877,1107.94,17.10588845
29/09/2014 20:35,98.735,9.69,15.9,115.63,108.81,97.805,115.32,145.39,0,808,0,614,0,156,1043.925,18.76499599,1106.7,17.13720614
29/09/2014 20:30,98.58,9.69,15.9,115.785,109.12,97.805,112.53,146.475,0,808,0,614,0,156,1043.15,18.78563425,1105.46,17.16855487
29/09/2014 20:25,98.58,9.69,15.9,115.63,108.965,97.96,113.925,146.475,0,808,0,614,0,156,1042.22,18.81041991,1103.6,17.21563629
29/09/2014 20:20,98.735,9.69,15.9,115.63,108.965,97.805,112.685,146.01,0,808,0,614,0,156,1041.29,18.835224,1101.43,17.27065405
29/09/2014 20:15,98.58,9.69,16,115.785,108.81,97.96,114.235,146.475,0,808,0,614,0,156,1040.515,18.85591061,1099.26,17.32576661
29/09/2014 20:10,98.735,9.69,16,115.785,108.965,97.805,112.53,145.7,0,808,0,614,0,156,1039.585,18.88075237,1097.09,17.38097731
29/09/2014 20:05,98.115,9.69,16.1,114.855,108.5,97.34,114.39,145.08,0,808,0,614,0,156,1038.81,18.90146834,1094.92,17.43628342
29/09/2014 20:00,98.58,9.69,16.1,115.63,108.965,97.805,113.46,146.94,0,808,0,614,0,156,1038.035,18.92219989,1092.75,17.49168818
29/09/2014 19:55,98.425,9.69,16.3,115.63,108.655,97.805,113.305,144.925,0,808,0,614,0,156,1037.105,18.94709501,1090.58,17.54718984
29/09/2014 19:50,98.58,9.69,16.3,115.785,108.965,97.805,113.305,145.39,0,808,0,614,0,156,1036.33,18.9678562,1088.41,17.60279014
29/09/2014 19:45,98.425,9.69,16.4,115.01,108.035,96.875,115.32,143.53,0,808,0,614,0,156,1035.4,18.99278934,1086.24,17.6584891
29/09/2014 19:40,98.58,9.69,16.4,115.785,108.81,97.96,112.685,145.855,0,808,0,614,0,156,1034.47,19.01774144,1083.915,17.71827603
29/09/2014 19:35,98.27,9.69,16.5,114.39,108.035,97.65,112.53,146.32,0,808,0,614,0,156,1033.695,19.03855142,1081.9,17.77018477
29/09/2014 19:30,98.425,9.69,16.7,115.785,108.81,97.805,112.995,147.095,0,808,0,614,0,156,1032.765,19.06354065,1079.885,17.82217902
29/09/2014 19:25,98.735,9.69,16.7,115.785,108.81,97.805,112.53,146.475,0,808,0,614,0,156,1031.835,19.08855176,1077.56,17.88228043
29/09/2014 19:20,98.735,9.69,16.7,115.785,108.965,97.96,116.095,143.995,0,808,0,614,0,156,1030.905,19.11358158,1075.545,17.9344614
29/09/2014 19:15,98.58,9.69,16.8,115.63,108.965,97.65,114.855,143.685,0,808,0,614,0,156,1029.975,19.13863378,1073.375,17.99075489
29/09/2014 19:10,98.58,9.69,16.8,115.63,108.965,97.65,115.785,143.685,0,808,0,614,0,156,1029.2,19.1595252,1071.205,18.04714909
29/09/2014 19:05,98.58,9.69,16.9,115.63,108.81,97.805,116.095,144.15,0,808,0,614,0,156,1028.115,19.18879784,1069.035,18.10364708
29/09/2014 19:00,98.58,9.69,16.9,115.785,108.81,97.805,115.94,144.77,0,808,0,614,0,156,1027.34,19.20972343,1066.865,18.16024621
29/09/2014 18:55,98.425,9.69,17.1,115.785,108.965,97.96,112.84,146.01,0,808,0,614,0,156,1026.41,19.23485382,1064.695,18.21695015
29/09/2014 18:50,97.805,9.67,17.2,115.165,108.345,97.34,112.375,143.995,0,808,0,614,0,156,1025.48,19.26000417,1062.37,18.27781865
29/09/2014 18:45,98.58,9.69,17.2,115.63,108.965,97.805,115.63,145.7,0,808,0,614,0,156,1024.705,19.28097888,1060.2,18.33473625
29/09/2014 18:40,98.58,9.69,17.3,115.94,108.81,97.805,115.63,143.685,0,808,0,614,0,156,1023.775,19.30616821,1057.875,18.3958371
29/09/2014 18:35,98.425,9.69,17.3,115.63,108.81,97.805,112.995,147.25,0,808,0,614,0,156,1022.845,19.33137741,1055.705,18.45297317
29/09/2014 18:30,98.58,9.69,17.5,115.63,108.81,97.96,112.53,146.63,0,808,0,614,0,156,1022.07,19.35240176,1053.38,18.51430703
29/09/2014 18:25,98.425,9.69,17.5,115.94,108.81,97.805,112.685,146.785,0,808,0,614,0,156,1021.14,19.37764862,1051.21,18.5716627
29/09/2014 18:20,98.115,9.67,17.6,115.475,108.19,97.34,113.15,144.615,0,808,0,614,0,156,1020.055,19.40713154,1048.885,18.6332334
29/09/2014 18:15,97.96,9.69,17.7,115.01,108.5,97.03,114.855,142.6,0,808,0,614,0,156,1019.28,19.42820689,1046.56,18.69492688
29/09/2014 18:10,98.115,9.69,17.9,115.63,108.81,97.34,113.305,142.755,0,808,0,614,0,156,1018.35,19.45351863,1044.235,18.75674378
29/09/2014 18:05,96.1,9.69,18,113.305,107.88,96.875,112.22,145.235,0,808,0,614,0,156,1017.575,19.4746265,1041.755,18.82281948
29/09/2014 18:00,98.27,9.69,18,115.63,108.81,97.805,114.39,143.995,0,808,0,614,0,156,1016.49,19.50420311,1039.585,18.88075237
29/09/2014 17:55,97.805,9.69,18.1,114.855,108.5,97.03,112.84,143.53,0,808,0,614,0,156,1015.715,19.52534602,1037.415,18.93879456
29/09/2014 17:50,97.805,9.69,18.3,115.32,107.725,96.565,114.545,145.7,0,808,0,614,0,156,1014.94,19.5465041,1035.245,18.9969462
29/09/2014 17:45,98.425,9.69,18.4,115.785,108.5,97.96,112.685,146.63,0,808,0,614,0,156,1014.01,19.57191388,1032.765,19.06354065
29/09/2014 17:40,98.27,9.69,18.4,114.855,107.88,97.495,114.7,147.095,0,808,0,614,0,156,1013.235,19.59310376,1030.285,19.13028007
29/09/2014 17:35,98.425,9.69,18.5,115.785,108.5,97.65,113.77,144.46,0,808,0,614,0,156,1012.46,19.61430944,1027.96,19.19298152
29/09/2014 17:30,98.27,9.69,18.7,115.94,108.655,97.65,112.685,145.855,0,808,0,614,0,156,1011.685,19.63553004,1025.79,19.25161874
29/09/2014 17:25,98.115,9.69,18.8,115.94,108.655,97.65,114.855,143.685,0,808,0,614,0,156,1011.22,19.64826889,1023.775,19.30616821
29/09/2014 17:20,97.96,9.67,18.9,115.01,108.035,96.875,115.165,143.065,0,808,0,614,0,156,1010.755,19.66101276,1022.07,19.35240176
29/09/2014 17:15,98.27,9.69,19.1,115.785,108.81,97.805,112.685,146.475,0,808,0,614,0,156,1010.445,19.66951315,1020.675,19.39028109
29/09/2014 17:10,98.115,9.69,19.2,115.785,108.345,97.65,115.32,146.785,0,808,0,614,0,156,1010.135,19.67801373,1019.59,19.41977576
29/09/2014 17:05,98.27,9.69,19.2,116.095,108.81,97.805,115.475,146.785,0,808,0,614,0,156,1009.98,19.68226632,1018.815,19.44086033
29/09/2014 17:00,98.115,9.69,19.3,115.785,108.5,97.495,115.63,146.01,0,808,0,614,0,156,1009.67,19.69077158,1017.885,19.46618168
29/09/2014 16:55,98.27,9.69,19.3,116.095,108.655,97.805,116.095,146.01,0,808,0,614,0,156,1009.515,19.69502432,1016.955,19.49152364
29/09/2014 16:50,98.27,9.69,19.5,115.94,108.655,97.805,116.405,145.08,0,808,0,614,0,156,1009.205,19.70353429,1016.18,19.51265799
29/09/2014 16:45,98.425,9.69,19.6,116.095,108.655,97.65,112.995,146.785,0,808,0,614,0,156,1008.895,19.71204451,1015.56,19.52957634
