Date,Time,Ave AirTemp (degC),Ave Humidity (%),Min WndSpd (m/s),Ave WndSpd (m/s),Max WndSpd (m/s),Ave WndDir (deg),Ave Sigma (deg),Total Rain (mm),Ave GSR (w/m²),Min Battery (V),Ave Battery (V),Max Battery (V),Ave DeltaT (degC)
28/09/2014,16:40:00,23,54.4,0,0.51,2.38,102.3,23.7,0,125,13.8,13.8,13.8,6
28/09/2014,16:45:00,22.8,54.5,0.29,1.76,3.58,119.9,19.9,0,101,13.8,13.8,13.8,6
28/09/2014,16:50:00,22.8,54.8,0.14,1.35,2.53,129,11.9,0,92,13.8,13.8,13.8,5.9
28/09/2014,16:55:00,22.8,55.1,0.14,1.05,1.93,116.7,8.1,0,81,13.8,13.8,13.8,5.9
28/09/2014,17:00:00,22.8,54.9,0,0.85,2.24,129.5,6.7,0,69,13.6,13.7,13.8,5.9
28/09/2014,17:05:00,22.7,55.4,0,1.19,2.38,122.6,13.5,0,55,13.4,13.5,13.6,5.8
28/09/2014,17:10:00,22.7,57.3,0,0.61,1.93,145.7,11.3,0,39,13.4,13.4,13.5,5.6
28/09/2014,17:15:00,22.4,58.8,0.29,1.57,3.28,133.8,20,0,28,13.4,13.4,13.4,5.3
28/09/2014,17:20:00,22.3,59.1,0,0.85,3.13,100.9,52.4,0,26,13.3,13.3,13.4,5.3
28/09/2014,17:25:00,22.2,58.9,0.14,1.38,3.28,122.5,20.3,0,23,13.3,13.3,13.3,5.3
28/09/2014,17:30:00,22.2,58.9,0,0.76,1.93,103.6,36.9,0,23,13.3,13.3,13.3,5.3
28/09/2014,17:35:00,22.2,58.7,0,0.55,1.63,116.2,14.5,0,25,13.3,13.3,13.3,5.3
28/09/2014,17:40:00,22.1,58.6,0,0.61,2.08,109.8,28.9,0,28,13.3,13.3,13.3,5.3
28/09/2014,17:45:00,22,58.6,0,0.8,2.68,125.1,20.5,0,28,13.3,13.3,13.3,5.3
28/09/2014,17:50:00,22,58.8,0,0.59,1.93,118.4,30.2,0,29,13.3,13.3,13.3,5.3
28/09/2014,17:55:00,22,59.1,0,0.61,2.83,38,44.4,0,29,13.3,13.3,13.3,5.2
28/09/2014,18:00:00,22,59.4,0,0.88,1.79,123.3,38.1,0,28,13.3,13.3,13.3,5.2
28/09/2014,18:05:00,22,59.6,0,0.47,1.93,102.6,17.5,0,27,13.2,13.3,13.3,5.1
28/09/2014,18:10:00,21.9,60.1,0,0.61,1.93,122.8,11,0,25,13.3,13.3,13.3,5.1
28/09/2014,18:15:00,21.9,60.4,0,0.59,2.24,109.7,17.9,0,23,13.3,13.3,13.3,5
28/09/2014,18:20:00,21.8,61.2,0,0.48,1.34,22.6,78.2,0,17,13.2,13.2,13.3,4.9
28/09/2014,18:25:00,21.6,62.2,0,0.36,1.34,51.8,10.6,0,13,13.2,13.2,13.2,4.7
28/09/2014,18:30:00,21.5,62.6,0,0.54,1.49,58.4,30,0,9,13.2,13.2,13.2,4.7
28/09/2014,18:35:00,21.4,63.5,0,0.68,2.08,57.3,42.8,0,6,13.2,13.2,13.2,4.5
28/09/2014,18:40:00,21.3,64.1,0,0.48,1.63,73.2,48.3,0,4,13.2,13.2,13.2,4.4
28/09/2014,18:45:00,21.2,64.4,0,0.47,1.34,58.8,43,0,2,13.2,13.2,13.2,4.4
28/09/2014,18:50:00,21.1,64.7,0,0.52,1.63,44.4,40.9,0,1,13.2,13.2,13.2,4.3
28/09/2014,18:55:00,21,65,0,0.69,1.79,58.8,38.6,0,1,13.2,13.2,13.2,4.3
28/09/2014,19:00:00,20.9,65.1,0,0.53,1.49,109.5,67.7,0,1,13.2,13.2,13.2,4.3
28/09/2014,19:05:00,20.8,65.4,0,0.29,1.04,92.3,4.5,0,1,13.1,13.2,13.2,4.2
28/09/2014,19:10:00,20.7,65.7,0,0.42,1.63,117.9,65.1,0,1,13.2,13.2,13.2,4.2
28/09/2014,19:15:00,20.5,65.9,0,0.37,1.34,346.7,33.2,0,1,13.2,13.2,13.2,4.1
28/09/2014,19:20:00,20.4,66.3,0,0.43,1.49,26.4,29.9,0,1,13.2,13.2,13.2,4
28/09/2014,19:25:00,20.2,67,0,0.3,0.89,49.7,4.1,0,1,13.2,13.2,13.2,3.9
28/09/2014,19:30:00,20.1,67.4,0,0.32,1.34,45.8,6.9,0,1,13.2,13.2,13.2,3.9
28/09/2014,19:35:00,20.1,68,0,0.72,1.93,73.1,46.9,0,1,13.2,13.2,13.2,3.8
28/09/2014,19:40:00,20,68.5,0,0.68,2.83,122.8,73.9,0,1,13.2,13.2,13.2,3.7
28/09/2014,19:45:00,20,68.8,0,0.63,1.79,128.8,30.6,0,1,13.2,13.2,13.2,3.7
28/09/2014,19:50:00,19.9,69.1,0,0.27,1.19,68.8,21.8,0,1,13.2,13.2,13.2,3.6
28/09/2014,19:55:00,19.8,69.6,0,0.35,1.34,111,28,0,1,13.2,13.2,13.2,3.6
28/09/2014,20:00:00,19.7,70,0,0.16,0.59,150.4,0,0,1,13.2,13.2,13.2,3.5
28/09/2014,20:05:00,19.7,70.4,0,0.17,1.34,150,2.7,0,1,13.1,13.2,13.2,3.5
28/09/2014,20:10:00,19.7,70.9,0,0.57,1.79,84.3,35.1,0,1,13.2,13.2,13.2,3.4
28/09/2014,20:15:00,19.7,71.3,0,0.51,1.19,106,31,0,1,13.2,13.2,13.2,3.3
28/09/2014,20:20:00,19.6,71.3,0,0.3,1.04,115.8,22.8,0,1,13.2,13.2,13.2,3.3
28/09/2014,20:25:00,19.6,71.5,0,0.19,1.49,78.9,4.3,0,1,13.2,13.2,13.2,3.3
28/09/2014,20:30:00,19.5,71.6,0,0.06,0.29,79,3,0,1,13.2,13.2,13.2,3.3
28/09/2014,20:35:00,19.5,72,0,0.24,0.74,79,3,0,1,13.2,13.2,13.2,3.2
28/09/2014,20:40:00,19.4,72.5,0,0.19,1.04,79.2,3.7,0,1,13.2,13.2,13.2,3.2
28/09/2014,20:45:00,19.4,72.8,0,0.5,1.49,105.3,25,0,1,13.2,13.2,13.2,3.1
28/09/2014,20:50:00,19.4,72.7,0,0.61,1.49,128.9,3.3,0,1,13.1,13.2,13.2,3.1
28/09/2014,20:55:00,19.4,72.9,0.29,0.9,2.08,118.5,5.8,0,1,13.2,13.2,13.2,3.1
28/09/2014,21:00:00,19.3,73.4,0,0.88,1.93,128.1,3,0,1,13.2,13.2,13.2,3.1
28/09/2014,21:05:00,19.2,73.6,0,0.21,0.89,129.9,1.9,0,1,13.1,13.1,13.2,3
28/09/2014,21:10:00,19.2,73.9,0,0.36,1.04,129.9,1.9,0,1,13.2,13.2,13.2,3
28/09/2014,21:15:00,19.2,73.8,0,0.64,1.93,130.2,2.6,0,1,13.1,13.2,13.2,3
28/09/2014,21:20:00,19.2,73.9,0.14,0.79,1.79,114.5,5.2,0,1,13.1,13.2,13.2,3
28/09/2014,21:25:00,19.2,73.9,0,0.58,1.34,113,2.6,0,1,13.1,13.2,13.2,3
28/09/2014,21:30:00,19.2,74,0,0.6,1.19,113,2.6,0,1,13.1,13.2,13.2,3
28/09/2014,21:35:00,19.1,74,0,0.32,1.04,113.3,1.9,0,1,13.1,13.2,13.2,3
28/09/2014,21:40:00,19.1,74.1,0,0.29,0.74,113.2,0,0,1,13.1,13.2,13.2,3
28/09/2014,21:45:00,19.1,74.5,0,0.56,1.34,113.2,0,0,1,13.1,13.2,13.2,2.9
28/09/2014,21:50:00,19,74.7,0.14,0.82,1.63,114,1.1,0,1,13.1,13.2,13.2,2.9
28/09/2014,21:55:00,18.8,75.2,0,0.52,1.49,115,2.3,0,1,13.1,13.2,13.2,2.8
28/09/2014,22:00:00,18.7,75.6,0.14,0.46,1.04,115,2.3,0,1,13.1,13.2,13.2,2.7
28/09/2014,22:05:00,18.7,75.7,0,0.39,1.04,115,2.3,0,1,13,13.1,13.2,2.7
28/09/2014,22:10:00,18.7,75.8,0.14,0.69,1.34,115.2,2.5,0,1,13.1,13.1,13.2,2.7
28/09/2014,22:15:00,18.7,75.8,0,0.56,1.19,116,2.8,0,1,13.1,13.1,13.2,2.7
28/09/2014,22:20:00,18.7,75.9,0,0.46,1.19,116,2.8,0,1,13.1,13.1,13.2,2.7
28/09/2014,22:25:00,18.6,75.9,0,0.18,0.74,116,2.8,0,1,13.1,13.1,13.1,2.7
28/09/2014,22:30:00,18.6,75.9,0,0.08,0.44,116,2.8,0,1,13.1,13.1,13.1,2.7
28/09/2014,22:35:00,18.5,76.4,0,0,0.14,116,2.8,0,1,13.1,13.1,13.1,2.6
28/09/2014,22:40:00,18.5,76.9,0,0.08,0.29,116,2.8,0,1,13.1,13.1,13.1,2.6
28/09/2014,22:45:00,18.4,77.6,0,0.19,0.59,116,2.8,0,1,13.1,13.1,13.1,2.5
28/09/2014,22:50:00,18.4,77.8,0,0.16,0.74,116,2.8,0,1,13.1,13.1,13.1,2.5
28/09/2014,22:55:00,18.4,78.1,0,0.31,0.74,116,2.8,0,1,13.1,13.1,13.1,2.4
28/09/2014,23:00:00,18.4,78.4,0,0.32,0.89,116,2.8,0,1,13.1,13.1,13.1,2.4
28/09/2014,23:05:00,18.3,78.7,0,0.44,1.04,116,2.8,0,1,13,13.1,13.1,2.4
28/09/2014,23:10:00,18.2,79,0.29,0.64,1.19,116,2.8,0,1,13.1,13.1,13.1,2.3
28/09/2014,23:15:00,18.1,79.5,0,0.38,0.89,116,2.8,0,1,13.1,13.1,13.1,2.3
28/09/2014,23:20:00,18.1,79.7,0,0.38,0.74,116,2.8,0,1,13.1,13.1,13.1,2.2
28/09/2014,23:25:00,18,80.1,0,0.34,0.89,116,2.8,0,1,13.1,13.1,13.1,2.2
28/09/2014,23:30:00,17.9,80.1,0,0.32,0.74,116,2.8,0,1,13.1,13.1,13.1,2.2
28/09/2014,23:35:00,17.9,80.3,0.14,0.47,0.89,116,2.8,0,1,13.1,13.1,13.1,2.1
28/09/2014,23:40:00,17.9,80.4,0,0.27,0.74,116,2.8,0,1,13.1,13.1,13.1,2.1
28/09/2014,23:45:00,17.9,80.6,0,0.21,0.59,116,2.8,0,1,13.1,13.1,13.1,2.1
28/09/2014,23:50:00,17.8,80.9,0,0.19,0.74,116,2.8,0,1,13.1,13.1,13.1,2.1
28/09/2014,23:55:00,17.8,81.2,0,0.36,1.19,116,2.8,0,1,13.1,13.1,13.1,2
29/09/2014,00:00:00,17.7,81.3,0,0.11,0.44,116,2.8,0,1,13.1,13.1,13.1,2
29/09/2014,00:05:00,17.7,81.6,0,0.07,0.29,116,2.8,0,1,13,13.1,13.1,2
29/09/2014,00:10:00,17.6,81.7,0,0.03,0.14,116,2.8,0,1,13.1,13.1,13.1,2
29/09/2014,00:15:00,17.5,81.3,0,0.02,0.29,116,2.8,0,1,13.1,13.1,13.1,2
29/09/2014,00:20:00,17.5,80.7,0,0.14,0.59,116,2.8,0,1,13.1,13.1,13.1,2.1
29/09/2014,00:25:00,17.5,79.9,0,0.18,0.74,116,2.8,0,1,13.1,13.1,13.1,2.2
29/09/2014,00:30:00,17.4,80,0,0.4,0.89,116,2.8,0,1,13.1,13.1,13.1,2.2
29/09/2014,00:35:00,17.2,81,0,0.38,1.04,116,2.8,0,1,13.1,13.1,13.1,2
29/09/2014,00:40:00,17.1,81.1,0,0.14,0.59,116,2.8,0,1,13.1,13.1,13.1,2
29/09/2014,00:45:00,17.1,80.8,0,0.11,0.59,116,2.8,0,1,13.1,13.1,13.1,2
29/09/2014,00:50:00,17.2,80.2,0,0.14,0.59,116,2.8,0,1,13.1,13.1,13.1,2.1
29/09/2014,00:55:00,17.3,79.3,0,0.07,0.44,116,2.8,0,1,13.1,13.1,13.1,2.2
29/09/2014,01:00:00,17.3,78.9,0,0.04,0.14,116,2.8,0,1,13.1,13.1,13.1,2.3
29/09/2014,01:05:00,17.4,78.4,0,0.13,0.44,116,2.8,0,1,13,13.1,13.1,2.3
29/09/2014,01:10:00,17.4,78,0,0.07,0.44,116,2.8,0,1,13.1,13.1,13.1,2.4
29/09/2014,01:15:00,17.4,78,0,0.02,0.14,116,2.8,0,1,13.1,13.1,13.1,2.4
29/09/2014,01:20:00,17.4,78.3,0,0,0.14,116,2.8,0,1,13.1,13.1,13.1,2.3
29/09/2014,01:25:00,17.3,78.8,0,0,0.14,116,2.8,0,1,13.1,13.1,13.1,2.3
29/09/2014,01:30:00,17.2,79.5,0,0,0.14,116,2.8,0,1,13.1,13.1,13.1,2.2
29/09/2014,01:35:00,17,80.4,0,0.06,0.29,116,2.8,0,1,13.1,13.1,13.1,2.1
29/09/2014,01:40:00,16.9,80.8,0,0.13,0.44,116,2.8,0,1,13.1,13.1,13.1,2
29/09/2014,01:45:00,16.9,80.9,0,0.07,0.59,116,2.8,0,1,13.1,13.1,13.1,2
29/09/2014,01:50:00,17,80.4,0,0.13,0.44,116,2.8,0,1,13.1,13.1,13.1,2.1
29/09/2014,01:55:00,17.1,79.8,0,0.05,0.29,116,2.8,0,1,13.1,13.1,13.1,2.2
29/09/2014,02:00:00,17,80,0,0.05,0.29,116,2.8,0,1,13.1,13.1,13.1,2.1
29/09/2014,02:05:00,17,80,0,0.05,0.29,116,2.8,0,1,13,13.1,13.1,2.1
29/09/2014,02:10:00,17.1,79.8,0,0.02,0.29,116,2.8,0,1,13.1,13.1,13.1,2.2
29/09/2014,02:15:00,17.1,79.9,0,0,0.14,116,2.8,0,1,13.1,13.1,13.1,2.1
29/09/2014,02:20:00,17,80.3,0,0.03,0.14,116,2.8,0,1,13.1,13.1,13.1,2.1
29/09/2014,02:25:00,16.9,80.6,0,0.08,0.29,116,2.8,0,1,13.1,13.1,13.1,2.1
29/09/2014,02:30:00,16.8,81.2,0,0.05,0.29,116,2.8,0,1,13.1,13.1,13.1,2
29/09/2014,02:35:00,16.8,81.4,0,0.01,0.14,116,2.8,0,1,13.1,13.1,13.1,2
29/09/2014,02:40:00,16.7,81.7,0,0.05,0.29,116,2.8,0,1,13.1,13.1,13.1,1.9
29/09/2014,02:45:00,16.7,81.9,0,0.06,0.29,116,2.8,0,1,13.1,13.1,13.1,1.9
29/09/2014,02:50:00,16.7,82.2,0,0.13,0.44,116,2.8,0,1,13,13.1,13.1,1.9
29/09/2014,02:55:00,16.6,82.6,0,0.04,0.29,116,2.8,0,1,13.1,13.1,13.1,1.8
29/09/2014,03:00:00,16.6,82.9,0,0.02,0.14,116,2.8,0,1,13.1,13.1,13.1,1.8
29/09/2014,03:05:00,16.6,83.4,0,0.01,0.29,116,2.8,0,1,12.9,13,13.1,1.7
29/09/2014,03:10:00,16.6,83.7,0,0.02,0.14,116,2.8,0,1,13.1,13.1,13.1,1.7
29/09/2014,03:15:00,16.5,83.8,0,0.06,0.44,116,2.8,0,1,13.1,13.1,13.1,1.7
29/09/2014,03:20:00,16.5,84.1,0,0.31,1.19,116,2.8,0,1,13.1,13.1,13.1,1.7
29/09/2014,03:25:00,16.4,84.2,0.14,0.56,1.04,116,2.8,0,1,13,13,13.1,1.6
29/09/2014,03:30:00,16.3,84.3,0,0.41,1.04,116,2.8,0,1,13.1,13.1,13.1,1.6
29/09/2014,03:35:00,16.3,84.4,0,0.33,0.59,116,2.8,0,1,13.1,13.1,13.1,1.6
29/09/2014,03:40:00,16.2,84.7,0,0.24,0.74,116,2.8,0,1,13.1,13.1,13.1,1.6
29/09/2014,03:45:00,16.1,84.6,0,0.23,0.74,116,2.8,0,1,13,13,13.1,1.6
29/09/2014,03:50:00,16,84.5,0,0.35,1.19,116,2.8,0,1,13,13,13.1,1.6
29/09/2014,03:55:00,15.9,84.8,0,0.2,0.74,116,2.8,0,1,13,13,13.1,1.6
29/09/2014,04:00:00,15.8,85.2,0,0.29,0.59,116,2.8,0,1,13,13,13.1,1.5
29/09/2014,04:05:00,15.7,85.5,0,0.06,0.44,116,2.8,0,1,12.9,13,13.1,1.5
29/09/2014,04:10:00,15.7,85.7,0,0.04,0.29,116,2.8,0,1,13,13,13.1,1.5
29/09/2014,04:15:00,15.7,85.9,0,0.37,0.74,116,2.8,0,1,13,13,13,1.4
29/09/2014,04:20:00,15.7,85.9,0,0.37,0.59,116,2.8,0,1,13,13,13,1.4
29/09/2014,04:25:00,15.7,85.9,0,0.22,0.59,116,2.8,0,1,13,13,13,1.4
29/09/2014,04:30:00,15.6,85.9,0,0.32,0.59,116,2.8,0,1,13,13,13,1.4
29/09/2014,04:35:00,15.6,86,0,0.12,0.44,116,2.8,0,1,13,13,13,1.4
29/09/2014,04:40:00,15.5,86.2,0,0.09,0.29,116,2.8,0,1,13,13,13,1.4
29/09/2014,04:45:00,15.5,86.5,0,0.1,0.29,116,2.8,0,1,13,13,13,1.4
29/09/2014,04:50:00,15.5,86.6,0,0,0.14,116,2.8,0,1,13,13,13,1.3
29/09/2014,04:55:00,15.5,86.7,0,0.01,0.14,116,2.8,0,1,13,13,13,1.3
29/09/2014,05:00:00,15.6,86.8,0,0.07,0.29,116,2.8,0,1,13,13,13,1.3
29/09/2014,05:05:00,15.5,86.8,0,0.06,0.44,116,2.8,0,1,12.9,13,13,1.3
29/09/2014,05:10:00,15.5,86.9,0,0.06,0.44,116,2.8,0,1,13,13,13,1.3
29/09/2014,05:15:00,15.5,87.1,0,0.22,0.59,116,2.8,0,1,13,13,13,1.3
29/09/2014,05:20:00,15.6,86.9,0,0.03,0.29,116,2.8,0,1,13,13,13,1.3
29/09/2014,05:25:00,15.5,86.8,0,0.22,0.89,116,2.8,0,1,13,13,13,1.3
29/09/2014,05:30:00,15.5,86.7,0,0.12,0.59,116,2.8,0,1,13,13,13,1.3
29/09/2014,05:35:00,15.5,86.7,0,0.03,0.29,116,2.8,0,1,13,13,13,1.3
29/09/2014,05:40:00,15.6,86.6,0,0.02,0.29,116,2.8,0,1,13,13,13,1.4
29/09/2014,05:45:00,15.5,86.6,0,0.2,0.74,116,2.8,0,1,13,13,13,1.3
29/09/2014,05:50:00,15.4,86.6,0,0.36,1.04,116,2.8,0,1,13,13,13,1.3
29/09/2014,05:55:00,15.4,86.7,0,0.09,0.59,116,2.8,0,1,13,13,13,1.3
29/09/2014,06:00:00,15.3,86.9,0,0.04,0.29,116,2.8,0,1,13,13,13,1.3
29/09/2014,06:05:00,15.4,87.1,0,0.04,0.14,116,2.8,0,1,12.8,12.9,13,1.3
29/09/2014,06:10:00,15.4,87,0,0.04,0.29,116,2.8,0,1,13,13,13,1.3
29/09/2014,06:15:00,15.5,86.8,0,0.04,0.14,116,2.8,0,1,12.9,13,13,1.3
29/09/2014,06:20:00,15.6,86.5,0,0.02,0.29,116,2.8,0,1,12.9,13,13,1.4
29/09/2014,06:25:00,15.6,86.3,0,0.1,0.44,116,2.8,0,1,12.9,13,13,1.4
29/09/2014,06:30:00,15.7,86.2,0,0.35,0.74,116,2.8,0,1,12.9,13,13,1.4
29/09/2014,06:35:00,15.7,86,0,0.19,0.59,116,2.8,0,1,12.9,13,13,1.4
29/09/2014,06:40:00,15.7,86,0,0.18,0.74,116,2.8,0,1,12.9,12.9,13,1.4
29/09/2014,06:45:00,15.7,85.9,0,0.05,0.29,116,2.8,0,1,12.9,12.9,13,1.4
29/09/2014,06:50:00,15.6,86,0,0,0.14,116,2.8,0,1,12.9,12.9,12.9,1.4
29/09/2014,06:55:00,15.7,86.1,0,0.02,0.14,116,2.8,0,1,12.9,12.9,12.9,1.4
29/09/2014,07:00:00,15.7,86.2,0,0.03,0.29,116,2.8,0,1,12.9,12.9,12.9,1.4
29/09/2014,07:05:00,15.7,86.2,0,0,0.14,116,2.8,0,2,12.8,12.9,12.9,1.4
29/09/2014,07:10:00,15.7,86.2,0,0,0,116,2.8,0,4,12.9,12.9,12.9,1.4
29/09/2014,07:15:00,15.7,86.3,0,0,0.14,116,2.8,0,7,12.9,12.9,12.9,1.4
29/09/2014,07:20:00,15.8,86.5,0,0.02,0.29,116,2.8,0,11,12.9,12.9,12.9,1.4
29/09/2014,07:25:00,15.8,86.4,0,0.31,0.59,116,2.8,0,15,12.9,12.9,12.9,1.4
29/09/2014,07:30:00,15.8,86,0,0.33,0.59,116,2.8,0,17,12.9,12.9,12.9,1.4
29/09/2014,07:35:00,15.7,85.8,0,0.28,0.89,116,2.8,0,21,12.9,12.9,13,1.4
29/09/2014,07:40:00,15.7,85.7,0,0.38,0.74,116,2.8,0,25,13,13,13,1.5
29/09/2014,07:45:00,15.7,85.6,0,0.23,0.74,116,2.8,0,30,13,13,13,1.5
29/09/2014,07:50:00,15.7,85.5,0,0.3,0.74,116,2.8,0,35,13,13,13,1.5
29/09/2014,07:55:00,15.7,85.5,0,0.46,0.74,116,2.8,0,49,13,13,13.1,1.5
29/09/2014,08:00:00,15.8,85.4,0,0.37,0.74,116,2.8,0,64,13.1,13.1,13.2,1.5
29/09/2014,08:05:00,15.9,85.1,0,0.31,0.74,116,2.8,0,73,13,13.1,13.2,1.5
29/09/2014,08:10:00,16,84.7,0,0.33,0.89,116,2.8,0,82,13.2,13.2,13.3,1.6
29/09/2014,08:15:00,16.2,84,0,0.32,0.89,116,2.8,0,84,13.3,13.3,13.3,1.7
29/09/2014,08:20:00,16.3,83.3,0,0.16,0.59,116,2.8,0,90,13.3,13.4,13.4,1.7
29/09/2014,08:25:00,16.4,82.8,0,0.25,1.04,116,2.8,0,100,13.4,13.5,13.5,1.8
29/09/2014,08:30:00,16.6,82.3,0,0.2,0.89,116,2.8,0,105,13.5,13.6,13.6,1.9
29/09/2014,08:35:00,16.6,81.7,0,0.41,1.04,116,2.8,0,89,13.5,13.5,13.6,1.9
29/09/2014,08:40:00,16.5,82,0,0.25,0.89,116,2.8,0,86,13.5,13.5,13.5,1.9
29/09/2014,08:45:00,16.5,81.9,0,0.22,0.74,116,2.8,0,92,13.5,13.5,13.6,1.9
29/09/2014,08:50:00,16.5,82.3,0,0.44,0.89,116,2.8,0,94,13.5,13.6,13.6,1.8
29/09/2014,08:55:00,16.5,82.1,0,0.64,1.34,116,2.8,0,101,13.6,13.6,13.6,1.9
29/09/2014,09:00:00,16.7,81.6,0,0.31,1.04,116,2.8,0,118,13.6,13.6,13.7,1.9
29/09/2014,09:05:00,16.7,81.2,0,0.34,1.04,116,2.8,0,125,13.5,13.6,13.7,2
29/09/2014,09:10:00,16.9,80.3,0,0.15,0.74,116,2.8,0,123,13.6,13.6,13.7,2.1
29/09/2014,09:15:00,17,79.7,0,0.22,0.74,116,2.8,0,100,13.6,13.6,13.6,2.2
29/09/2014,09:20:00,16.9,79.9,0,0.29,0.74,116,2.8,0,93,13.6,13.6,13.6,2.1
29/09/2014,09:25:00,16.8,80.3,0,0,0.14,116,2.8,0,96,13.6,13.6,13.6,2.1
29/09/2014,09:30:00,17,80.2,0,0.05,0.29,116,2.8,0,103,13.6,13.6,13.6,2.1
29/09/2014,09:35:00,17.1,79.8,0,0.02,0.14,116,2.8,0,106,13.6,13.6,13.6,2.2
29/09/2014,09:40:00,17.2,79.5,0,0.01,0.14,116,2.8,0,114,13.6,13.6,13.7,2.2
29/09/2014,09:45:00,17.2,79.3,0,0.25,0.74,116,2.8,0,118,13.7,13.7,13.7,2.2
29/09/2014,09:50:00,17.4,79.4,0,0.29,0.89,116,2.8,0,123,13.7,13.7,13.7,2.2
29/09/2014,09:55:00,17.4,78.8,0,0.43,1.04,116,2.8,0,129,13.7,13.7,13.7,2.3
29/09/2014,10:00:00,17.4,78.7,0,0.35,0.89,116,2.8,0,135,13.7,13.7,13.7,2.3
29/09/2014,10:05:00,17.6,78,0,0.18,0.74,116,2.8,0,149,13.6,13.7,13.7,2.4
29/09/2014,10:10:00,17.7,76.9,0,0.14,0.74,116,2.8,0,157,13.7,13.7,13.7,2.5
29/09/2014,10:15:00,17.8,76.4,0,0.2,0.89,116,2.8,0,141,13.7,13.7,13.7,2.6
29/09/2014,10:20:00,17.7,75.5,0,0.4,1.63,120.6,16.5,0,154,13.7,13.7,13.8,2.7
29/09/2014,10:25:00,17.7,75.1,0.59,1.52,2.68,133.8,17,0,166,13.7,13.8,13.8,2.7
29/09/2014,10:30:00,17.5,76.8,0.14,1.56,2.53,122.7,10.5,0,177,13.8,13.8,13.8,2.5
29/09/2014,10:35:00,17.4,77.8,0.14,1.14,2.24,131.9,10.6,0,173,13.8,13.8,13.8,2.4
29/09/2014,10:40:00,17.5,77.2,0,0.73,1.63,137.1,2.7,0,177,13.8,13.8,13.8,2.5
29/09/2014,10:45:00,17.5,76.9,0,0.49,1.63,132.3,4.7,0,163,13.7,13.7,13.8,2.5
29/09/2014,10:50:00,17.7,76.5,0,0.12,0.59,127.1,0,0,149,13.7,13.7,13.7,2.6
29/09/2014,10:55:00,17.9,75.6,0,0.2,0.74,127.1,0,0,150,13.7,13.7,13.7,2.7
29/09/2014,11:00:00,17.9,74.7,0,0.22,0.74,127.1,0,0,131,13.7,13.7,13.7,2.8
29/09/2014,11:05:00,17.9,74.4,0.14,0.54,1.19,127.1,0,0,123,13.5,13.7,13.7,2.8
29/09/2014,11:10:00,17.9,74.1,0,0.47,1.49,127.1,0,0,106,13.6,13.6,13.7,2.9
29/09/2014,11:15:00,18,73.7,0,0.32,1.19,121.6,5.9,0,94,13.6,13.6,13.6,2.9
29/09/2014,11:20:00,18.1,73.8,0,0.26,0.89,121.5,6.4,0,93,13.6,13.6,13.6,2.9
29/09/2014,11:25:00,18.3,72.9,0,0.18,0.89,128.3,1.8,0,101,13.6,13.6,13.7,3
29/09/2014,11:30:00,18.4,72.5,0,0.53,2.24,163.6,6.6,0,121,13.7,13.7,13.7,3.1
29/09/2014,11:35:00,18.2,72.9,0,0.44,1.63,126.9,0,0,136,13.7,13.7,13.7,3
29/09/2014,11:40:00,18.4,73.1,0,0.29,1.04,138.8,3.9,0,131,13.7,13.7,13.7,3
29/09/2014,11:45:00,18.5,72.9,0,0.37,1.19,143.3,0,0,113,13.6,13.7,13.7,3
29/09/2014,11:50:00,18.5,72.7,0,0.28,0.89,144.8,0,0,89,13.6,13.6,13.7,3.1
29/09/2014,11:55:00,18.5,73,0,0.17,0.89,144.8,0,0,78,13.6,13.6,13.6,3
29/09/2014,12:00:00,18.6,73.2,0,0.05,0.74,144.7,0.5,0,84,13.6,13.6,13.6,3
29/09/2014,12:05:00,18.6,72.6,0,0.11,0.74,144.7,0.5,0,82,13.5,13.6,13.6,3.1
29/09/2014,12:10:00,18.6,72.5,0,0.09,0.44,144.5,1.8,0,68,13.5,13.6,13.6,3.1
29/09/2014,12:15:00,18.6,73.4,0,0.42,1.63,144.7,0.5,0,53,13.5,13.5,13.6,3
29/09/2014,12:20:00,18.6,74,0,0.14,0.74,144.5,1.8,0,51,13.5,13.5,13.5,2.9
29/09/2014,12:25:00,18.5,75.4,0,0.27,0.74,144.7,0.5,0,58,13.5,13.5,13.6,2.8
29/09/2014,12:30:00,18.4,76.9,0,0.08,0.44,144.7,0.5,0.2,59,13.5,13.6,13.6,2.6
29/09/2014,12:35:00,18.2,78.1,0,0.19,1.04,144.8,0,0.2,63,13.6,13.6,13.6,2.4
29/09/2014,12:40:00,18.1,79,0,0.17,0.74,144.8,0,0.2,69,13.6,13.6,13.6,2.3
29/09/2014,12:45:00,18,80.3,0,0.17,0.89,144.7,0.5,0.4,75,13.6,13.6,13.6,2.2
29/09/2014,12:50:00,17.8,81.5,0,0.23,0.89,146.5,5.9,0,84,13.6,13.6,13.7,2
29/09/2014,12:55:00,17.7,82.3,0,0.34,1.79,210.9,30.6,0,99,13.7,13.7,13.8,1.9
29/09/2014,13:00:00,17.5,82.7,0,0.51,2.24,249,22.6,0.2,157,13.8,13.9,14,1.9
29/09/2014,13:05:00,17.5,83.3,0,0.56,1.93,237.9,40.2,0,247,13.8,13.9,14,1.8
29/09/2014,13:10:00,17.7,83.3,0,0.32,1.34,251.8,47.2,0,411,13.9,13.9,13.9,1.8
