Time,BT4 lower(AVG) (degC),Internal Battery(RAW) (mV ),External Supply(RAW) (mV ),AT4 lower(AVG) (degC ),CT4 lower(AVG) (degC ),AT2 upper(AVG) (degC )
3/09/2014 9:00:00 PM,19.73,3398,13276,19.59,20.4,17.17
3/09/2014 8:45:00 PM,19.88,3398,13283,19.82,20.39,17.36
3/09/2014 8:30:00 PM,20.04,3398,13283,20.06,20.37,17.56
3/09/2014 8:15:00 PM,20.19,3398,13290,20.29,20.35,17.77
3/09/2014 8:00:00 PM,20.35,3398,13283,20.53,20.33,18
3/09/2014 7:45:00 PM,20.5,3394,13283,20.78,20.31,18.24
3/09/2014 7:30:00 PM,20.66,3398,13283,21.02,20.29,18.5
3/09/2014 7:15:00 PM,20.8,3398,13283,21.27,20.25,18.77
3/09/2014 7:00:00 PM,20.95,3399,13337,21.51,20.23,19.06
3/09/2014 6:45:00 PM,21.08,3399,13478,21.74,20.19,19.37
3/09/2014 6:30:00 PM,21.2,3397,13740,21.98,20.16,19.7
3/09/2014 6:15:00 PM,21.33,3399,13928,22.22,20.13,20.03
3/09/2014 6:00:00 PM,21.45,3399,14035,22.44,20.08,20.32
3/09/2014 5:45:00 PM,21.57,3399,14136,22.66,20.05,20.61
3/09/2014 5:30:00 PM,21.68,3399,14163,22.87,20.01,20.92
3/09/2014 5:15:00 PM,21.76,3399,14156,23.06,19.95,21.24
3/09/2014 5:00:00 PM,21.86,3400,14156,23.23,19.9,21.6
3/09/2014 4:45:00 PM,21.91,3399,14156,23.37,19.86,22
3/09/2014 4:30:00 PM,21.95,3400,14082,23.49,19.81,22.39
3/09/2014 4:15:00 PM,21.96,3400,14089,23.56,19.77,22.81
3/09/2014 4:00:00 PM,21.95,3400,14055,23.61,19.73,23.21
3/09/2014 3:45:00 PM,21.92,3400,14002,23.61,19.69,23.55
3/09/2014 3:30:00 PM,21.86,3400,13968,23.58,19.64,23.95
3/09/2014 3:15:00 PM,21.78,3400,13975,23.53,19.61,24.22
3/09/2014 3:00:00 PM,21.68,3402,13995,23.42,19.59,24.4
3/09/2014 2:45:00 PM,21.53,3403,13975,23.26,19.54,24.61
3/09/2014 2:30:00 PM,21.37,3400,13955,23.06,19.51,24.96
3/09/2014 2:15:00 PM,21.18,3400,13995,22.83,19.48,25.28
3/09/2014 2:00:00 PM,20.98,3400,13995,22.58,19.45,25.02
3/09/2014 1:45:00 PM,20.77,3400,14015,22.31,19.42,24.84
3/09/2014 1:30:00 PM,20.53,3399,14008,22.03,19.41,24.94
3/09/2014 1:15:00 PM,20.31,3400,13968,21.7,19.39,24.77
3/09/2014 1:00:00 PM,20.06,3400,13982,21.37,19.37,24.64
3/09/2014 12:45:00 PM,19.8,3400,13975,21.01,19.35,24.56
3/09/2014 12:30:00 PM,19.52,3400,13988,20.64,19.34,24.23
3/09/2014 12:15:00 PM,19.25,3399,14029,20.24,19.33,23.94
3/09/2014 12:00:00 PM,18.96,3398,13955,19.85,19.32,23.89
3/09/2014 11:45:00 AM,18.67,3402,14002,19.45,19.32,23.36
3/09/2014 11:30:00 AM,18.37,3400,14049,19.02,19.32,22.92
3/09/2014 11:15:00 AM,18.11,3400,14029,18.58,19.34,23.02
3/09/2014 11:00:00 AM,17.89,3400,13955,18.2,19.35,22.83
3/09/2014 10:45:00 AM,17.71,3399,14035,17.88,19.35,21.94
3/09/2014 10:30:00 AM,17.55,3399,14076,17.62,19.35,20.86
3/09/2014 10:15:00 AM,17.45,3399,14109,17.39,19.38,20.16
3/09/2014 10:00:00 AM,17.35,3398,14176,17.19,19.4,19.45
3/09/2014 9:45:00 AM,17.26,3398,14243,17.03,19.42,18.98
3/09/2014 9:30:00 AM,17.19,3399,14290,16.87,19.43,18.42
3/09/2014 9:15:00 AM,17.13,3399,14297,16.74,19.45,18.1
3/09/2014 9:00:00 AM,17.07,3398,14304,16.61,19.46,17.86
3/09/2014 8:45:00 AM,17.03,3397,14270,16.5,19.48,17.62
3/09/2014 8:30:00 AM,17,3398,14196,16.41,19.5,17.34
3/09/2014 8:15:00 AM,16.96,3398,14190,16.34,19.52,17.04
3/09/2014 8:00:00 AM,16.96,3398,14002,16.28,19.53,16.78
3/09/2014 7:45:00 AM,16.96,3398,13975,16.24,19.55,16.53
3/09/2014 7:30:00 AM,16.96,3398,14042,16.22,19.58,16.29
3/09/2014 7:15:00 AM,16.97,3398,13827,16.21,19.59,16.12
3/09/2014 7:00:00 AM,17,3397,13599,16.21,19.61,15.98
3/09/2014 6:45:00 AM,17.02,3397,13397,16.21,19.63,15.86
3/09/2014 6:30:00 AM,17.05,3392,13323,16.22,19.64,15.75
3/09/2014 6:15:00 AM,17.08,3398,13243,16.24,19.67,15.66
3/09/2014 6:00:00 AM,17.1,3398,13169,16.26,19.69,15.6
3/09/2014 5:45:00 AM,17.14,3397,13122,16.29,19.71,15.57
3/09/2014 5:30:00 AM,17.17,3397,13095,16.32,19.73,15.58
3/09/2014 5:15:00 AM,17.19,3398,13109,16.34,19.75,15.6
3/09/2014 5:00:00 AM,17.22,3397,13115,16.37,19.77,15.63
3/09/2014 4:45:00 AM,17.25,3397,13129,16.4,19.79,15.66
3/09/2014 4:30:00 AM,17.29,3397,13122,16.43,19.8,15.67
3/09/2014 4:15:00 AM,17.33,3398,13129,16.48,19.82,15.66
3/09/2014 4:00:00 AM,17.39,3393,13122,16.54,19.85,15.62
3/09/2014 3:45:00 AM,17.45,3397,13129,16.61,19.86,15.57
3/09/2014 3:30:00 AM,17.51,3397,13149,16.69,19.86,15.53
3/09/2014 3:15:00 AM,17.59,3397,13149,16.78,19.87,15.5
3/09/2014 3:00:00 AM,17.68,3398,13162,16.87,19.88,15.48
3/09/2014 2:45:00 AM,17.75,3397,13169,16.99,19.89,15.47
3/09/2014 2:30:00 AM,17.85,3398,13169,17.1,19.91,15.48
3/09/2014 2:15:00 AM,17.93,3397,13169,17.22,19.92,15.52
3/09/2014 2:00:00 AM,18.02,3397,13156,17.35,19.92,15.6
3/09/2014 1:45:00 AM,18.11,3397,13176,17.47,19.95,15.71
3/09/2014 1:30:00 AM,18.18,3397,13176,17.59,19.96,15.83
3/09/2014 1:15:00 AM,18.26,3397,13182,17.71,19.96,15.97
3/09/2014 1:00:00 AM,18.35,3397,13176,17.83,19.97,16.13
3/09/2014 12:45:00 AM,18.44,3397,13182,17.94,19.98,16.29
3/09/2014 12:30:00 AM,18.52,3398,13189,18.05,19.99,16.45
3/09/2014 12:15:00 AM,18.6,3398,13196,18.15,19.99,16.63
3/09/2014 12:00:00 AM,18.69,3397,13203,18.26,19.99,16.77
2/09/2014 11:45:00 PM,18.77,3394,13196,18.38,19.99,16.87
2/09/2014 11:30:00 PM,18.85,3398,13216,18.49,19.99,16.96
2/09/2014 11:15:00 PM,18.94,3397,13216,18.6,19.99,17.06
2/09/2014 11:00:00 PM,19.03,3398,13229,18.71,19.99,17.2
2/09/2014 10:45:00 PM,19.12,3398,13236,18.83,19.98,17.38
2/09/2014 10:30:00 PM,19.22,3398,13256,18.94,19.98,17.51
2/09/2014 10:15:00 PM,19.32,3398,13256,19.07,19.96,17.6
2/09/2014 10:00:00 PM,19.43,3399,13270,19.21,19.96,17.64
2/09/2014 9:45:00 PM,19.55,3398,13263,19.36,19.94,17.72
2/09/2014 9:30:00 PM,19.67,3399,13270,19.54,19.92,17.74
2/09/2014 9:15:00 PM,19.8,3399,13276,19.72,19.91,17.75
2/09/2014 9:00:00 PM,19.94,3398,13276,19.91,19.88,17.81
2/09/2014 8:45:00 PM,20.07,3398,13283,20.12,19.86,17.92
2/09/2014 8:30:00 PM,20.21,3399,13263,20.33,19.83,18.05
2/09/2014 8:15:00 PM,20.35,3399,13297,20.54,19.8,18.23
2/09/2014 8:00:00 PM,20.49,3398,13276,20.77,19.78,18.43
2/09/2014 7:45:00 PM,20.63,3399,13283,20.98,19.74,18.64
2/09/2014 7:30:00 PM,20.76,3399,13303,21.2,19.7,18.89
2/09/2014 7:15:00 PM,20.9,3399,13276,21.41,19.66,19.15
2/09/2014 7:00:00 PM,21.03,3398,13276,21.62,19.62,19.43
2/09/2014 6:45:00 PM,21.13,3398,13391,21.83,19.58,19.72
2/09/2014 6:30:00 PM,21.25,3399,13592,22.04,19.52,20.01
2/09/2014 6:15:00 PM,21.36,3399,13800,22.23,19.48,20.31
2/09/2014 6:00:00 PM,21.47,3399,13968,22.41,19.43,20.61
2/09/2014 5:45:00 PM,21.57,3395,14042,22.58,19.38,20.92
2/09/2014 5:30:00 PM,21.67,3395,14089,22.74,19.33,21.24
2/09/2014 5:15:00 PM,21.75,3400,14163,22.89,19.27,21.47
2/09/2014 5:00:00 PM,21.82,3400,14149,23.02,19.2,21.78
2/09/2014 4:45:00 PM,21.88,3400,14203,23.12,19.14,22.16
2/09/2014 4:30:00 PM,21.9,3400,14109,23.2,19.09,22.49
2/09/2014 4:15:00 PM,21.93,3400,14096,23.26,19.04,22.77
2/09/2014 4:00:00 PM,21.91,3402,14035,23.3,18.98,23.04
2/09/2014 3:45:00 PM,21.91,3402,13995,23.32,18.93,23.35
2/09/2014 3:30:00 PM,21.88,3403,13968,23.28,18.87,23.6
2/09/2014 3:15:00 PM,21.82,3403,13881,23.22,18.83,23.83
2/09/2014 3:00:00 PM,21.71,3403,13807,23.13,18.8,24
2/09/2014 2:45:00 PM,21.57,3403,13928,22.97,18.75,24.17
2/09/2014 2:30:00 PM,21.36,3402,13941,22.75,18.71,24.5
2/09/2014 2:15:00 PM,21.1,3402,14002,22.45,18.68,24.85
2/09/2014 2:00:00 PM,20.8,3403,13968,22.05,18.64,25.33
2/09/2014 1:45:00 PM,20.49,3403,13948,21.59,18.61,26.03
2/09/2014 1:30:00 PM,20.19,3403,13888,21.14,18.59,26.11
2/09/2014 1:15:00 PM,19.89,3403,13874,20.7,18.57,25.93
2/09/2014 1:00:00 PM,19.59,3402,13888,20.27,18.56,25.21
2/09/2014 12:45:00 PM,19.29,3402,13928,19.84,18.54,24.5
2/09/2014 12:30:00 PM,18.97,3400,13948,19.38,18.54,23.94
2/09/2014 12:15:00 PM,18.66,3402,13948,18.9,18.53,23.62
2/09/2014 12:00:00 PM,18.35,3398,13941,18.4,18.52,23.47
2/09/2014 11:45:00 AM,18.05,3402,13948,17.93,18.53,23.3
2/09/2014 11:30:00 AM,17.77,3400,14002,17.47,18.53,22.25
2/09/2014 11:15:00 AM,17.5,3400,13982,17.04,18.54,21.8
2/09/2014 11:00:00 AM,17.21,3400,13995,16.66,18.56,21.12
2/09/2014 10:45:00 AM,16.94,3400,13995,16.3,18.57,20.18
2/09/2014 10:30:00 AM,16.7,3400,13975,15.97,18.57,19.76
2/09/2014 10:15:00 AM,16.48,3399,14102,15.7,18.59,19.09
2/09/2014 10:00:00 AM,16.29,3399,14116,15.48,18.6,18.27
2/09/2014 9:45:00 AM,16.15,3399,14123,15.33,18.61,17.43
2/09/2014 9:30:00 AM,16.04,3398,14210,15.23,18.63,16.53
2/09/2014 9:15:00 AM,15.98,3398,14264,15.17,18.66,15.81
2/09/2014 9:00:00 AM,15.94,3398,14250,15.15,18.68,15.39
2/09/2014 8:45:00 AM,15.93,3395,14284,15.12,18.7,15.1
2/09/2014 8:30:00 AM,15.91,3397,14290,15.12,18.71,14.85
2/09/2014 8:15:00 AM,15.91,3397,14385,15.11,18.73,14.77
2/09/2014 8:00:00 AM,15.91,3398,14418,15.09,18.75,14.78
2/09/2014 7:45:00 AM,15.93,3398,14364,15.09,18.78,14.79
2/09/2014 7:30:00 AM,15.94,3397,14465,15.09,18.8,14.72
2/09/2014 7:15:00 AM,15.96,3397,14385,15.09,18.83,14.68
2/09/2014 7:00:00 AM,15.98,3397,14136,15.09,18.85,14.67
2/09/2014 6:45:00 AM,16.01,3395,13612,15.09,18.86,14.64
2/09/2014 6:30:00 AM,16.04,3395,13297,15.11,18.89,14.58
2/09/2014 6:15:00 AM,16.07,3394,13189,15.12,18.92,14.53
2/09/2014 6:00:00 AM,16.11,3397,13142,15.14,18.93,14.5
2/09/2014 5:45:00 AM,16.14,3395,13109,15.15,18.96,14.48
2/09/2014 5:30:00 AM,16.18,3395,13095,15.17,18.98,14.48
2/09/2014 5:15:00 AM,16.22,3393,13088,15.2,18.99,14.48
2/09/2014 5:00:00 AM,16.27,3395,13088,15.22,19.02,14.48
2/09/2014 4:45:00 AM,16.32,3392,13088,15.26,19.04,14.48
2/09/2014 4:30:00 AM,16.38,3395,13109,15.3,19.05,14.46
2/09/2014 4:15:00 AM,16.45,3395,13129,15.36,19.08,14.43
2/09/2014 4:00:00 AM,16.53,3397,13135,15.43,19.09,14.38
2/09/2014 3:45:00 AM,16.61,3395,13142,15.5,19.11,14.32
2/09/2014 3:30:00 AM,16.71,3394,13156,15.6,19.12,14.27
2/09/2014 3:15:00 AM,16.81,3397,13156,15.72,19.13,14.19
2/09/2014 3:00:00 AM,16.92,3395,13162,15.86,19.15,14.11
2/09/2014 2:45:00 AM,17.04,3389,13162,16.01,19.16,14.02
2/09/2014 2:30:00 AM,17.14,3397,13182,16.16,19.18,13.97
2/09/2014 2:15:00 AM,17.25,3397,13189,16.32,19.19,14.04
2/09/2014 2:00:00 AM,17.36,3395,13196,16.47,19.19,14.21
2/09/2014 1:45:00 AM,17.46,3395,13203,16.62,19.19,14.4
2/09/2014 1:30:00 AM,17.55,3395,13203,16.76,19.19,14.59
2/09/2014 1:15:00 AM,17.65,3397,13209,16.9,19.19,14.81
2/09/2014 1:00:00 AM,17.73,3395,13216,17.03,19.19,15.03
2/09/2014 12:45:00 AM,17.81,3391,13203,17.15,19.19,15.26
2/09/2014 12:30:00 AM,17.89,3397,13223,17.26,19.19,15.5
2/09/2014 12:15:00 AM,17.96,3397,13223,17.37,19.19,15.75
2/09/2014 12:00:00 AM,18.04,3397,13236,17.47,19.19,15.97
1/09/2014 11:45:00 PM,18.1,3397,13243,17.59,19.19,16.1
1/09/2014 11:30:00 PM,18.18,3397,13250,17.71,19.19,16.16
1/09/2014 11:15:00 PM,18.26,3395,13250,17.83,19.18,16.21
1/09/2014 11:00:00 PM,18.35,3392,13236,17.96,19.17,16.27
1/09/2014 10:45:00 PM,18.43,3397,13263,18.09,19.16,16.42
1/09/2014 10:30:00 PM,18.52,3397,13256,18.23,19.15,16.53
1/09/2014 10:15:00 PM,18.6,3397,13270,18.37,19.12,16.6
1/09/2014 10:00:00 PM,18.68,3394,13276,18.51,19.12,16.72
1/09/2014 9:45:00 PM,18.75,3397,13276,18.65,19.11,16.88
1/09/2014 9:30:00 PM,18.82,3397,13283,18.78,19.09,17.07
1/09/2014 9:15:00 PM,18.88,3397,13283,18.91,19.07,17.28
1/09/2014 9:00:00 PM,18.94,3397,13290,19.02,19.06,17.52
1/09/2014 8:45:00 PM,18.98,3398,13290,19.12,19.03,17.77
1/09/2014 8:30:00 PM,19.01,3397,13290,19.22,19.01,18.02
1/09/2014 8:15:00 PM,19.03,3397,13303,19.29,18.99,18.24
1/09/2014 8:00:00 PM,19.05,3392,13297,19.36,18.96,18.44
1/09/2014 7:45:00 PM,19.06,3397,13297,19.42,18.95,18.68
1/09/2014 7:30:00 PM,19.06,3395,13297,19.49,18.92,18.83
1/09/2014 7:15:00 PM,19.05,3398,13297,19.53,18.89,18.93
1/09/2014 7:00:00 PM,19.03,3398,13297,19.55,18.87,19.08
1/09/2014 6:45:00 PM,18.99,3397,13310,19.58,18.85,19.28
1/09/2014 6:30:00 PM,18.96,3398,13404,19.56,18.83,19.46
1/09/2014 6:15:00 PM,18.91,3398,13606,19.55,18.8,19.6
1/09/2014 6:00:00 PM,18.86,3398,13914,19.52,18.77,19.73
1/09/2014 5:45:00 PM,18.81,3394,14062,19.49,18.75,19.82
1/09/2014 5:30:00 PM,18.75,3398,14136,19.43,18.73,19.9
1/09/2014 5:15:00 PM,18.7,3395,14270,19.4,18.7,19.92
1/09/2014 5:00:00 PM,18.63,3398,14270,19.34,18.68,19.87
1/09/2014 4:45:00 PM,18.56,3398,14324,19.29,18.66,19.82
1/09/2014 4:30:00 PM,18.48,3398,14351,19.23,18.63,19.86
1/09/2014 4:15:00 PM,18.4,3398,14297,19.16,18.61,19.85
1/09/2014 4:00:00 PM,18.3,3399,14264,19.07,18.59,19.86
1/09/2014 3:45:00 PM,18.2,3399,14284,18.98,18.57,19.93
1/09/2014 3:30:00 PM,18.1,3398,14257,18.87,18.56,19.91
1/09/2014 3:15:00 PM,17.98,3398,14331,18.76,18.54,19.82
1/09/2014 3:00:00 PM,17.87,3398,14311,18.63,18.53,19.81
1/09/2014 2:45:00 PM,17.73,3398,14284,18.48,18.51,19.87
1/09/2014 2:30:00 PM,17.6,3398,14290,18.32,18.5,19.88
1/09/2014 2:15:00 PM,17.47,3398,14311,18.15,18.5,19.84
1/09/2014 2:00:00 PM,17.33,3398,14337,17.98,18.5,19.7
1/09/2014 1:45:00 PM,17.18,3398,14297,17.79,18.49,19.53
1/09/2014 1:30:00 PM,17.04,3399,14385,17.59,18.48,19.49
1/09/2014 1:15:00 PM,16.9,3398,14317,17.39,18.47,19.47
1/09/2014 1:00:00 PM,16.75,3398,14344,17.18,18.47,19.23
1/09/2014 12:45:00 PM,16.6,3398,14391,16.96,18.47,19.06
1/09/2014 12:30:00 PM,16.45,3398,14351,16.74,18.48,18.9
1/09/2014 12:15:00 PM,16.3,3398,14344,16.51,18.5,18.7
1/09/2014 12:00:00 PM,16.15,3398,14351,16.28,18.51,18.51
1/09/2014 11:45:00 AM,16,3397,14358,16.05,18.51,18.35
1/09/2014 11:30:00 AM,15.86,3398,14358,15.82,18.53,18.11
1/09/2014 11:15:00 AM,15.73,3398,14364,15.6,18.54,17.76
1/09/2014 11:00:00 AM,15.59,3398,14364,15.39,18.56,17.43
1/09/2014 10:45:00 AM,15.46,3397,14364,15.17,18.57,17.15
1/09/2014 10:30:00 AM,15.33,3397,14331,14.96,18.59,16.94
1/09/2014 10:15:00 AM,15.21,3395,14337,14.74,18.61,16.78
1/09/2014 10:00:00 AM,15.1,3398,14324,14.53,18.64,16.52
1/09/2014 9:45:00 AM,15,3397,14358,14.32,18.67,16.25
1/09/2014 9:30:00 AM,14.9,3398,14304,14.13,18.7,16.01
1/09/2014 9:15:00 AM,14.82,3398,14351,13.95,18.72,15.67
1/09/2014 9:00:00 AM,14.74,3398,14337,13.78,18.75,15.32
1/09/2014 8:45:00 AM,14.69,3398,14324,13.61,18.79,15.08
1/09/2014 8:30:00 AM,14.66,3398,14324,13.48,18.82,14.82
1/09/2014 8:15:00 AM,14.63,3398,14317,13.37,18.85,14.49
1/09/2014 8:00:00 AM,14.63,3398,14311,13.3,18.87,14.07
1/09/2014 7:45:00 AM,14.66,3397,14257,13.28,18.91,13.6
1/09/2014 7:30:00 AM,14.7,3397,14237,13.29,18.94,13.13
1/09/2014 7:15:00 AM,14.77,3397,14190,13.34,18.97,12.67
1/09/2014 7:00:00 AM,14.84,3397,14264,13.4,19.01,12.24
1/09/2014 6:45:00 AM,14.91,3397,14176,13.49,19.04,12.02
1/09/2014 6:30:00 AM,15,3395,13505,13.58,19.07,11.97
1/09/2014 6:15:00 AM,15.07,3392,13384,13.67,19.1,11.94
1/09/2014 6:00:00 AM,15.14,3395,13236,13.77,19.13,11.97
1/09/2014 5:45:00 AM,15.22,3395,13149,13.87,19.17,12.02
1/09/2014 5:30:00 AM,15.3,3397,13129,13.96,19.2,12.12
1/09/2014 5:15:00 AM,15.38,3397,13122,14.06,19.23,12.24
1/09/2014 5:00:00 AM,15.47,3397,13129,14.16,19.26,12.35
1/09/2014 4:45:00 AM,15.54,3395,13129,14.26,19.29,12.45
1/09/2014 4:30:00 AM,15.63,3397,13142,14.36,19.32,12.52
1/09/2014 4:15:00 AM,15.71,3392,13135,14.46,19.34,12.6
1/09/2014 4:00:00 AM,15.79,3395,13149,14.55,19.38,12.72
1/09/2014 3:45:00 AM,15.86,3397,13156,14.65,19.4,12.86
1/09/2014 3:30:00 AM,15.93,3397,13176,14.75,19.43,13.02
1/09/2014 3:15:00 AM,16.02,3395,13169,14.85,19.45,13.15
1/09/2014 3:00:00 AM,16.1,3397,13182,14.96,19.49,13.2
1/09/2014 2:45:00 AM,16.19,3395,13182,15.09,19.51,13.18
1/09/2014 2:30:00 AM,16.29,3395,13189,15.21,19.53,13.19
1/09/2014 2:15:00 AM,16.39,3394,13189,15.34,19.55,13.28
1/09/2014 2:00:00 AM,16.49,3395,13176,15.47,19.59,13.41
1/09/2014 1:45:00 AM,16.6,3392,13182,15.59,19.61,13.54
1/09/2014 1:30:00 AM,16.7,3397,13203,15.73,19.62,13.68
1/09/2014 1:15:00 AM,16.81,3395,13209,15.86,19.65,13.8
1/09/2014 1:00:00 AM,16.91,3397,13209,16,19.67,13.92
1/09/2014 12:45:00 AM,17.03,3397,13216,16.14,19.69,14.04
1/09/2014 12:30:00 AM,17.14,3393,13203,16.29,19.71,14.16
1/09/2014 12:15:00 AM,17.25,3397,13209,16.44,19.72,14.28
1/09/2014 12:00:00 AM,17.37,3393,13196,16.59,19.74,14.41
